Timestamp,Model,Input Chars,Output Chars,Images Generated,Estimated Cost ($)2025-08-09 14:28:35,gemini-2.0-flash,7183,4345,0,0.070763
2025-08-13 10:02:44,gemini-2.0-flash,6793,1857,0,0.043274
2025-08-13 10:03:47,gemini-2.5-flash,19339,55623,0,0.651728
2025-08-13 10:03:51,gemini-2.0-flash,57261,808,0,0.208898
2025-08-13 10:03:56,gemini-2.0-flash-preview-image-generation,403,0,1,0.019410
2025-08-14 08:21:48,gemini-2.0-flash,9154,7677,0,0.112647
2025-08-14 08:21:51,gemini-2.0-flash,8782,1309,0,0.044482
2025-08-14 08:22:21,gemini-2.5-flash,18612,18786,0,0.262395
2025-08-14 08:22:23,gemini-2.0-flash,20365,680,0,0.078418
2025-08-14 08:22:28,gemini-2.0-flash-preview-image-generation,435,0,1,0.019522
2025-08-14 08:29:32,gemini-2.0-flash,87199,9223,0,0.402038
2025-08-14 08:29:38,gemini-2.0-flash,10387,3576,0,0.073903
2025-08-14 08:32:42,gemini-2.0-flash,87199,7536,0,0.384324
2025-08-14 08:32:45,gemini-2.0-flash,8700,1337,0,0.044489
2025-08-14 08:33:35,gemini-2.5-flash,96585,39616,0,0.754015
2025-08-14 08:33:39,gemini-2.0-flash,41254,1491,0,0.160044
2025-08-14 08:33:45,gemini-2.0-flash-preview-image-generation,445,0,1,0.019557
2025-08-14 21:05:31,gemini-2.0-flash,64155,6173,0,0.289359
2025-08-14 21:05:34,gemini-2.0-flash,7288,1153,0,0.037615
2025-08-14 21:06:13,gemini-2.5-flash,72110,18935,0,0.451203
2025-08-14 21:06:16,gemini-2.0-flash,20524,573,0,0.077851
2025-08-14 21:06:22,gemini-2.0-flash-preview-image-generation,426,0,1,0.019491
2025-08-14 22:20:33,gemini-2.0-flash,76185,22051,0,0.498183
2025-08-14 22:20:39,gemini-2.0-flash,23195,2566,0,0.108126
2025-08-14 22:22:19,gemini-2.5-flash,100032,79646,0,1.186395
2025-08-14 22:22:23,gemini-2.0-flash,81264,1475,0,0.299911
2025-08-14 22:22:29,gemini-2.0-flash-preview-image-generation,411,0,1,0.019438
2025-08-15 08:56:57,gemini-2.0-flash,18929,8372,0,0.154158
2025-08-15 08:57:02,gemini-2.0-flash,9491,2788,0,0.062492
2025-08-15 08:57:35,gemini-2.5-flash,29078,18466,0,0.295666
2025-08-15 08:57:37,gemini-2.0-flash,20059,739,0,0.077966
2025-08-15 08:57:42,gemini-2.0-flash-preview-image-generation,417,0,1,0.019459
2025-08-15 09:11:06,gemini-2.0-flash,22786,4659,0,0.128670
2025-08-15 09:11:10,gemini-2.0-flash,5776,1711,0,0.038182
2025-08-15 09:11:36,gemini-2.5-flash,29204,13795,0,0.247062
2025-08-15 09:11:39,gemini-2.0-flash,15386,652,0,0.060697
2025-08-15 09:11:44,gemini-2.0-flash-preview-image-generation,401,0,1,0.019403
2025-08-15 11:08:52,gemini-2.0-flash,134010,9765,0,0.571568
2025-08-15 11:08:56,gemini-2.0-flash,10914,1500,0,0.053949
2025-08-15 11:09:48,gemini-2.5-flash,145577,23516,0,0.756437
2025-08-15 11:09:51,gemini-2.0-flash,25139,802,0,0.096407
2025-08-15 11:09:58,gemini-2.0-flash-preview-image-generation,412,0,1,0.019442
2025-08-15 12:41:41,gemini-2.0-flash,2050,2798,0,0.036554
2025-08-15 12:41:44,gemini-2.0-flash,3974,1238,0,0.026908
2025-08-15 12:42:14,gemini-2.5-flash,6656,16517,0,0.196725
2025-08-15 12:42:16,gemini-2.0-flash,18167,726,0,0.071208
2025-08-15 12:42:22,gemini-2.0-flash-preview-image-generation,391,0,1,0.019369
2025-08-15 12:54:28,gemini-2.0-flash,13087,6932,0,0.118591
2025-08-15 12:54:34,gemini-2.0-flash,8096,3251,0,0.062471
2025-08-15 12:55:03,gemini-2.5-flash,21842,17049,0,0.255462
2025-08-15 12:55:05,gemini-2.0-flash,18687,703,0,0.072786
2025-08-15 12:55:10,gemini-2.0-flash-preview-image-generation,425,0,1,0.019487
2025-08-15 13:17:29,gemini-2.0-flash,7812,6568,0,0.096306
2025-08-15 13:17:33,gemini-2.0-flash,7728,1942,0,0.047439
2025-08-15 13:18:18,gemini-2.5-flash,16212,24867,0,0.317846
2025-08-15 13:18:24,gemini-2.0-flash,26501,3182,0,0.126165
2025-08-15 13:18:30,gemini-2.0-flash-preview-image-generation,438,0,1,0.019533
2025-08-15 13:34:58,gemini-2.0-flash,6867,6728,0,0.094678
2025-08-15 13:35:02,gemini-2.0-flash,7905,3042,0,0.059608
2025-08-15 13:35:30,gemini-2.5-flash,15413,18895,0,0.252343
2025-08-15 13:35:34,gemini-2.0-flash,20546,1788,0,0.090685
2025-08-15 13:35:39,gemini-2.0-flash-preview-image-generation,400,0,1,0.019400
2025-08-15 16:59:41,gemini-2.0-flash,32808,7210,0,0.190533
2025-08-15 16:59:44,gemini-2.0-flash,8362,1305,0,0.042970
2025-08-15 17:00:16,gemini-2.5-flash,41826,15627,0,0.310474
2025-08-15 17:00:18,gemini-2.0-flash,17211,723,0,0.067830
2025-08-15 17:00:24,gemini-2.0-flash-preview-image-generation,415,0,1,0.019452
2025-08-15 22:20:17,gemini-2.0-flash,14428,5759,0,0.110968
2025-08-15 22:20:20,gemini-2.0-flash,6898,1336,0,0.038171
2025-08-15 22:20:52,gemini-2.5-flash,22008,16176,0,0.246876
2025-08-15 22:20:54,gemini-2.0-flash,17789,655,0,0.069139
2025-08-15 22:21:11,gemini-2.0-flash-preview-image-generation,441,0,1,0.019543
2025-08-15 22:34:17,gemini-2.0-flash,37278,5815,0,0.191531
2025-08-15 22:34:20,gemini-2.0-flash,6927,1072,0,0.035501
2025-08-15 22:34:52,gemini-2.5-flash,44846,18411,0,0.350276
2025-08-15 22:34:54,gemini-2.0-flash,19997,709,0,0.077434
2025-08-15 22:35:00,gemini-2.0-flash-preview-image-generation,400,0,1,0.019400
2025-08-16 10:38:20,gemini-2.0-flash,6140,4730,0,0.071155
2025-08-16 10:38:25,gemini-2.0-flash,5838,2949,0,0.051397
2025-08-16 10:38:52,gemini-2.5-flash,12640,15990,0,0.212135
2025-08-16 10:38:54,gemini-2.0-flash,17572,809,0,0.069997
2025-08-16 10:39:00,gemini-2.0-flash-preview-image-generation,421,0,1,0.019473
2025-08-16 19:44:44,gemini-2.0-flash,2470,2946,0,0.039578
2025-08-16 19:44:48,gemini-2.0-flash,4053,1645,0,0.031458
2025-08-16 19:45:12,gemini-2.5-flash,7161,13786,0,0.169816
2025-08-16 19:45:14,gemini-2.0-flash,15367,687,0,0.060998
2025-08-16 19:45:20,gemini-2.0-flash-preview-image-generation,397,0,1,0.019389
2025-08-17 09:50:10,gemini-2.0-flash,48125,8420,0,0.256848
2025-08-17 09:50:14,gemini-2.0-flash,9576,2351,0,0.058202
2025-08-17 09:50:45,gemini-2.5-flash,58352,19448,0,0.408436
2025-08-17 09:50:47,gemini-2.0-flash,21078,612,0,0.080199
2025-08-17 09:50:52,gemini-2.0-flash-preview-image-generation,410,0,1,0.019435
2025-08-17 09:54:59,gemini-2.0-flash,10038,6647,0,0.104927
2025-08-17 09:55:02,gemini-2.0-flash,7779,1743,0,0.045528
2025-08-17 09:55:32,gemini-2.5-flash,18465,20250,0,0.277253
2025-08-17 09:55:34,gemini-2.0-flash,21856,631,0,0.083122
2025-08-17 09:55:40,gemini-2.0-flash-preview-image-generation,407,0,1,0.019424
2025-08-17 12:13:31,gemini-2.0-flash,9629,7195,0,0.109249
2025-08-17 12:13:33,gemini-2.0-flash,8358,1205,0,0.041906
2025-08-17 12:14:33,gemini-2.5-flash,18662,23885,0,0.316110
2025-08-17 12:14:35,gemini-2.0-flash,25522,762,0,0.097328
2025-08-17 12:14:41,gemini-2.0-flash-preview-image-generation,434,0,1,0.019519
2025-08-17 12:23:40,gemini-2.0-flash,1741,2800,0,0.035493
2025-08-17 12:23:43,gemini-2.0-flash,3974,1897,0,0.033828
2025-08-17 12:24:21,gemini-2.5-flash,6349,16113,0,0.191408
2025-08-17 12:24:23,gemini-2.0-flash,17761,956,0,0.072202
2025-08-17 12:24:29,gemini-2.0-flash-preview-image-generation,393,0,1,0.019375
2025-08-17 12:35:05,gemini-2.0-flash,2627,3379,0,0.044674
2025-08-17 12:35:08,gemini-2.0-flash,4491,1658,0,0.033128
2025-08-17 12:35:39,gemini-2.5-flash,7764,18212,0,0.218400
2025-08-17 12:35:42,gemini-2.0-flash,19798,2316,0,0.093611
2025-08-17 12:35:48,gemini-2.0-flash-preview-image-generation,405,0,1,0.019417
2025-08-17 13:06:51,gemini-2.0-flash,7058,6038,0,0.088102
2025-08-17 13:22:29,gemini-2.0-flash,4834,6217,0,0.082198
2025-08-17 13:22:33,gemini-2.0-flash,7362,2033,0,0.047114
2025-08-17 13:23:00,gemini-2.5-flash,12844,15762,0,0.210455
2025-08-17 13:23:02,gemini-2.0-flash,17381,734,0,0.068541
2025-08-17 13:23:07,gemini-2.0-flash-preview-image-generation,407,0,1,0.019424
2025-08-17 13:38:19,gemini-2.0-flash,8640,5464,0,0.087612
2025-08-17 13:38:22,gemini-2.0-flash,6618,1716,0,0.041181
2025-08-17 13:38:53,gemini-2.5-flash,15911,16205,0,0.225841
2025-08-17 13:38:55,gemini-2.0-flash,17833,733,0,0.070112
2025-08-17 13:39:01,gemini-2.0-flash-preview-image-generation,412,0,1,0.019442
2025-08-17 13:57:15,gemini-2.0-flash,7770,4957,0,0.079244
2025-08-17 13:57:19,gemini-2.0-flash,6137,2446,0,0.047163
2025-08-17 13:57:52,gemini-2.5-flash,14551,18754,0,0.247846
2025-08-17 13:57:54,gemini-2.0-flash,20408,568,0,0.077392
2025-08-17 13:58:00,gemini-2.0-flash-preview-image-generation,410,0,1,0.019435
2025-08-17 14:39:55,gemini-2.0-flash,9435,3916,0,0.074140
2025-08-17 14:39:59,gemini-2.0-flash,5063,1753,0,0.036127
2025-08-17 14:40:24,gemini-2.5-flash,15148,14579,0,0.206098
2025-08-17 14:40:26,gemini-2.0-flash,16200,786,0,0.064953
2025-08-17 14:40:32,gemini-2.0-flash-preview-image-generation,416,0,1,0.019456
2025-08-17 14:59:36,gemini-2.0-flash,54135,9036,0,0.284351
2025-08-17 14:59:40,gemini-2.0-flash,10170,1819,0,0.054695
2025-08-17 15:00:14,gemini-2.5-flash,64988,21458,0,0.452767
2025-08-17 15:00:16,gemini-2.0-flash,23066,662,0,0.087682
2025-08-17 15:00:23,gemini-2.0-flash-preview-image-generation,442,0,1,0.019547
2025-08-17 19:45:46,gemini-2.0-flash,2788,4194,0,0.053795
2025-08-17 19:45:48,gemini-2.0-flash,5362,1214,0,0.031514
2025-08-17 19:46:13,gemini-2.5-flash,8799,15229,0,0.190701
2025-08-17 19:46:15,gemini-2.0-flash,16871,608,0,0.065432
2025-08-17 19:46:21,gemini-2.0-flash-preview-image-generation,408,0,1,0.019428
2025-08-17 21:36:31,gemini-2.0-flash,6029,5167,0,0.075355
2025-08-17 21:36:35,gemini-2.0-flash,6329,1837,0,0.041440
2025-08-17 21:37:01,gemini-2.5-flash,13004,13879,0,0.191244
2025-08-17 21:37:03,gemini-2.0-flash,15515,722,0,0.061884
2025-08-17 21:37:08,gemini-2.0-flash-preview-image-generation,405,0,1,0.019417
2025-08-18 07:13:13,gemini-2.0-flash,9780,7633,0,0.114377
2025-08-18 07:15:38,gemini-2.0-flash,2252,2879,0,0.038112
2025-08-18 07:15:41,gemini-2.0-flash,4015,1319,0,0.027902
2025-08-18 07:16:14,gemini-2.5-flash,6939,18833,0,0.222033
2025-08-18 07:16:16,gemini-2.0-flash,20443,654,0,0.078418
2025-08-18 07:16:24,gemini-2.0-flash-preview-image-generation,431,0,1,0.019508
2025-08-18 08:12:33,gemini-2.0-flash,15775,5716,0,0.115231
2025-08-18 08:12:36,gemini-2.0-flash,6844,1931,0,0.044230
2025-08-18 08:13:10,gemini-2.5-flash,23267,20301,0,0.294595
2025-08-18 08:13:12,gemini-2.0-flash,21903,621,0,0.083181
2025-08-18 08:13:19,gemini-2.0-flash-preview-image-generation,407,0,1,0.019424
2025-08-18 08:49:51,gemini-2.0-flash,95892,10905,0,0.450124
2025-08-18 08:49:55,gemini-2.0-flash,12018,2397,0,0.067231
2025-08-18 08:50:40,gemini-2.5-flash,108550,26671,0,0.659971
2025-08-18 08:50:43,gemini-2.0-flash,28258,758,0,0.106862
2025-08-18 08:50:48,gemini-2.0-flash-preview-image-generation,399,0,1,0.019396
2025-08-18 09:36:08,gemini-2.0-flash,42955,19368,0,0.353706
2025-08-18 09:36:12,gemini-2.0-flash,20501,1532,0,0.087840
2025-08-18 09:37:02,gemini-2.5-flash,64123,34972,0,0.591637
2025-08-18 09:37:05,gemini-2.0-flash,36579,777,0,0.136185
2025-08-18 09:37:11,gemini-2.0-flash-preview-image-generation,426,0,1,0.019491
2025-08-18 10:15:04,gemini-2.0-flash,22682,7460,0,0.157717
2025-08-18 10:15:07,gemini-2.0-flash,8572,2009,0,0.051096
2025-08-18 10:15:38,gemini-2.5-flash,31902,18108,0,0.301791
2025-08-18 10:15:40,gemini-2.0-flash,19694,732,0,0.076615
2025-08-18 10:15:45,gemini-2.0-flash-preview-image-generation,407,0,1,0.019424
2025-08-18 11:09:03,gemini-2.0-flash,26511,7885,0,0.175581
2025-08-18 11:09:06,gemini-2.0-flash,8985,1373,0,0.045864
2025-08-18 11:09:44,gemini-2.5-flash,36174,21798,0,0.355488
2025-08-18 11:09:46,gemini-2.0-flash,23372,725,0,0.089414
2025-08-18 11:09:53,gemini-2.0-flash-preview-image-generation,437,0,1,0.019529
2025-08-18 11:36:01,gemini-2.0-flash,5299,3970,0,0.060232
2025-08-18 11:36:04,gemini-2.0-flash,5098,1565,0,0.034276
2025-08-18 11:36:35,gemini-2.5-flash,11121,19400,0,0.242623
2025-08-18 11:36:39,gemini-2.0-flash,21002,2214,0,0.096754
2025-08-18 11:36:45,gemini-2.0-flash-preview-image-generation,483,0,1,0.019690
2025-08-18 12:38:41,gemini-2.0-flash,2325,2576,0,0.035186
2025-08-18 12:38:44,gemini-2.0-flash,3722,1535,0,0.029145
2025-08-18 12:39:11,gemini-2.5-flash,6700,15645,0,0.187723
2025-08-18 12:39:14,gemini-2.0-flash,17265,582,0,0.066539
2025-08-18 12:39:19,gemini-2.0-flash-preview-image-generation,412,0,1,0.019442
2025-08-18 14:03:36,gemini-2.0-flash,4544,5776,0,0.076552
2025-08-18 14:03:40,gemini-2.0-flash,6908,1965,0,0.044811
2025-08-18 14:04:11,gemini-2.5-flash,12103,15689,0,0.207095
2025-08-18 14:04:14,gemini-2.0-flash,17295,759,0,0.068502
2025-08-18 14:04:20,gemini-2.0-flash-preview-image-generation,410,0,1,0.019435
2025-08-18 15:03:12,gemini-2.0-flash,15052,6186,0,0.117635
2025-08-18 15:03:16,gemini-2.0-flash,7334,1584,0,0.042301
2025-08-18 15:03:48,gemini-2.5-flash,23028,19072,0,0.280854
2025-08-18 15:03:50,gemini-2.0-flash,20694,700,0,0.079779
2025-08-18 15:03:56,gemini-2.0-flash-preview-image-generation,401,0,1,0.019403
2025-08-18 20:39:31,gemini-2.0-flash,4749,3743,0,0.055923
2025-08-18 20:39:33,gemini-2.0-flash,4906,1022,0,0.027902
2025-08-18 20:39:58,gemini-2.5-flash,10304,12562,0,0.167965
2025-08-18 20:40:01,gemini-2.0-flash,14199,721,0,0.057267
2025-08-18 20:40:07,gemini-2.0-flash-preview-image-generation,408,0,1,0.019428
2025-08-18 21:07:50,gemini-2.0-flash,5599,4823,0,0.070238
2025-08-18 21:32:25,gemini-2.0-flash,5599,5037,0,0.072485
2025-08-18 21:32:28,gemini-2.0-flash,6151,1203,0,0.034160
2025-08-18 21:32:58,gemini-2.5-flash,12402,17274,0,0.224784
2025-08-18 21:33:04,gemini-2.0-flash,18862,2071,0,0.087762
2025-08-18 21:33:10,gemini-2.0-flash-preview-image-generation,411,0,1,0.019438
2025-08-18 21:49:20,gemini-2.0-flash,4730,3400,0,0.052255
2025-08-18 21:49:24,gemini-2.0-flash,4540,1745,0,0.034213
2025-08-18 21:49:53,gemini-2.5-flash,9924,15938,0,0.202083
2025-08-18 21:49:56,gemini-2.0-flash,17552,633,0,0.068079
2025-08-18 21:50:02,gemini-2.0-flash-preview-image-generation,413,0,1,0.019445
2025-08-18 21:59:41,gemini-2.0-flash,40204,12326,0,0.270137
2025-08-18 21:59:46,gemini-2.0-flash,13453,2243,0,0.070637
2025-08-18 22:00:45,gemini-2.5-flash,54298,42550,0,0.636818
2025-08-18 22:00:48,gemini-2.0-flash,44151,861,0,0.163569
2025-08-18 22:00:55,gemini-2.0-flash-preview-image-generation,407,0,1,0.019424
2025-08-18 23:00:19,gemini-2.0-flash,76121,6889,0,0.338758
2025-08-18 23:00:23,gemini-2.0-flash,8041,1791,0,0.046949
2025-08-18 23:01:07,gemini-2.5-flash,84816,21454,0,0.522123
2025-08-18 23:01:11,gemini-2.0-flash,23080,2328,0,0.105224
2025-08-18 23:01:17,gemini-2.0-flash-preview-image-generation,413,0,1,0.019445
2025-08-19 06:49:34,gemini-2.0-flash,22928,7405,0,0.158000
2025-08-19 06:49:36,gemini-2.0-flash,8558,1502,0,0.045724
2025-08-19 06:50:09,gemini-2.5-flash,32114,18422,0,0.305830
2025-08-19 06:50:13,gemini-2.0-flash,20049,2026,0,0.091444
2025-08-19 06:50:20,gemini-2.0-flash-preview-image-generation,387,0,1,0.019355
2025-08-19 06:57:41,gemini-2.0-flash,23643,6149,0,0.147315
2025-08-19 06:57:44,gemini-2.0-flash,7252,1375,0,0.039820
2025-08-19 06:58:17,gemini-2.5-flash,31541,17311,0,0.292159
2025-08-19 06:58:19,gemini-2.0-flash,18888,661,0,0.073049
2025-08-19 06:58:25,gemini-2.0-flash-preview-image-generation,405,0,1,0.019417
2025-08-19 07:21:10,gemini-2.0-flash,13771,6859,0,0.120218
2025-08-19 07:21:14,gemini-2.0-flash,8014,1754,0,0.046466
2025-08-19 07:21:44,gemini-2.5-flash,22428,17866,0,0.266091
2025-08-19 07:21:46,gemini-2.0-flash,19495,841,0,0.077063
2025-08-19 07:21:52,gemini-2.0-flash-preview-image-generation,402,0,1,0.019407
2025-08-19 07:24:07,gemini-2.0-flash,25786,5964,0,0.152873
2025-08-19 07:24:10,gemini-2.0-flash,7100,1796,0,0.043708
2025-08-19 07:24:46,gemini-2.5-flash,33526,19722,0,0.324422
2025-08-19 07:24:49,gemini-2.0-flash,21332,2042,0,0.096103
2025-08-19 07:24:54,gemini-2.0-flash-preview-image-generation,399,0,1,0.019396
2025-08-19 08:22:21,gemini-2.0-flash,26573,9197,0,0.189574
2025-08-19 08:22:26,gemini-2.0-flash,10311,1970,0,0.056774
2025-08-19 08:23:12,gemini-2.0-flash,7582,8546,0,0.116270
2025-08-19 08:23:19,gemini-2.0-flash,9656,3618,0,0.071785
2025-08-19 08:23:24,gemini-2.5-flash,37542,51880,0,0.676137
2025-08-19 08:23:28,gemini-2.0-flash,53468,684,0,0.194320
2025-08-19 08:23:39,gemini-2.0-flash-preview-image-generation,417,0,1,0.019459
2025-08-19 08:23:52,gemini-2.5-flash,17876,19849,0,0.270981
2025-08-19 08:23:56,gemini-2.0-flash,21433,695,0,0.082313
2025-08-19 08:24:01,gemini-2.0-flash-preview-image-generation,397,0,1,0.019389
2025-08-19 09:40:01,gemini-2.0-flash,44145,4822,0,0.205139
2025-08-19 09:40:07,gemini-2.0-flash,5927,3424,0,0.056697
2025-08-19 09:41:38,gemini-2.0-flash,4387,3399,0,0.051044
2025-08-19 09:41:41,gemini-2.0-flash,4517,1524,0,0.031812
2025-08-19 09:41:44,gemini-2.0-flash,44145,5533,0,0.212604
2025-08-19 09:41:48,gemini-2.0-flash,6638,2142,0,0.045724
2025-08-19 09:42:22,gemini-2.5-flash,51424,17994,0,0.368921
2025-08-19 09:42:24,gemini-2.0-flash,19573,795,0,0.076853
2025-08-19 09:42:29,gemini-2.0-flash-preview-image-generation,400,0,1,0.019400
2025-08-19 09:42:31,gemini-2.5-flash,9550,17153,0,0.213532
2025-08-19 09:42:33,gemini-2.0-flash,18745,738,0,0.073357
2025-08-19 09:42:37,gemini-2.0-flash-preview-image-generation,405,0,1,0.019417
2025-08-19 09:47:08,gemini-2.0-flash,35347,8262,0,0.210466
2025-08-19 09:47:11,gemini-2.0-flash,9377,1441,0,0.047950
2025-08-19 09:47:13,gemini-2.0-flash,11089,6684,0,0.108994
2025-08-19 09:47:16,gemini-2.0-flash,7863,1487,0,0.043134
2025-08-19 09:47:45,gemini-2.5-flash,19641,17624,0,0.253796
2025-08-19 09:47:47,gemini-2.0-flash,19277,673,0,0.074536
2025-08-19 09:47:53,gemini-2.0-flash-preview-image-generation,448,0,1,0.019568
2025-08-19 09:48:09,gemini-2.5-flash,45439,48624,0,0.669589
2025-08-19 09:48:12,gemini-2.0-flash,50213,675,0,0.182833
2025-08-19 09:48:17,gemini-2.0-flash-preview-image-generation,474,0,1,0.019659
2025-08-19 09:52:09,gemini-2.0-flash,19409,6745,0,0.138754
2025-08-19 09:52:13,gemini-2.0-flash,7849,1660,0,0.044902
2025-08-19 09:52:20,gemini-2.0-flash,9196,8632,0,0.122822
2025-08-19 09:52:25,gemini-2.0-flash,9805,2168,0,0.057082
2025-08-19 09:52:45,gemini-2.5-flash,27901,17835,0,0.284921
2025-08-19 09:52:47,gemini-2.0-flash,19413,844,0,0.076808
2025-08-19 09:52:53,gemini-2.0-flash-preview-image-generation,402,0,1,0.019407
2025-08-19 09:52:58,gemini-2.5-flash,19648,19840,0,0.277088
2025-08-19 09:53:01,gemini-2.0-flash,21487,597,0,0.081473
2025-08-19 09:53:06,gemini-2.0-flash-preview-image-generation,406,0,1,0.019421
2025-08-19 13:37:35,gemini-2.0-flash,7587,5278,0,0.081973
2025-08-19 13:37:40,gemini-2.0-flash,6422,2143,0,0.044979
2025-08-19 13:38:06,gemini-2.0-flash,4042,4887,0,0.065461
2025-08-19 13:38:09,gemini-2.0-flash,6046,1311,0,0.034926
2025-08-19 13:38:11,gemini-2.5-flash,14659,18466,0,0.245200
2025-08-19 13:38:13,gemini-2.0-flash,20084,617,0,0.076772
2025-08-19 13:38:19,gemini-2.0-flash-preview-image-generation,409,0,1,0.019431
2025-08-19 13:38:47,gemini-2.5-flash,10772,17794,0,0.224539
2025-08-19 13:38:53,gemini-2.0-flash,19427,1436,0,0.083072
